"label","X1","X2","cluster","clusternorm"
"Hemorrhage",1.44648900711691,11.6588192650337,1306,0.653
"hemorrhage/hemosiderosis",-18.4190164725499,-12.0533599961066,549,0.2745
"hemorrhages",-18.3434600514342,-14.4941811607047,644,0.322
"hemorrhagic",-15.7077761821532,-9.8875995926294,225,0.1125
"Hemorrhagic",-15.6543778336909,-9.78331601288749,225,0.1125
"hemosiderin-laden",-14.4277320539791,-14.8017835552046,806,0.403
"hemosiderosis",-18.492245579015,-12.1711117759813,549,0.2745
"hen",10.3979264578403,-17.0510552920359,92,0.046
"hen's",-3.08716868488048,-16.4335796878821,1638,0.819
"Henan",4.82587350424799,17.4382907291571,680,0.34
"hence",-3.76368099273732,-2.83872337833462,499,0.2495
"Hence",-1.29012773443299,10.4482065674045,514,0.257
"Henderson",25.5979156874883,9.85160082939643,1340,0.67
"Hendra",-7.9230254641353,-8.34138969107414,321,0.1605
"Hendra-like",-6.91045922039159,-12.9768383414801,321,0.1605
"Hendricks",23.3701797928121,12.6084615973913,43,0.0215
"Hendricks-Matthews",20.7450668912135,14.5022705426469,1890,0.945
"Hendry",12.4115582563336,14.0684319121079,127,0.0635
"Heneine",26.1522690198759,11.7756870849743,715,0.3575
"Hennepin",12.8071566995096,14.2422964674513,127,0.0635
"Hennessy",28.5577540297628,14.2443983221587,1541,0.7705
"Henningfield",23.5785894046017,13.0798824412331,1890,0.945
"Henry",16.5131145970925,14.000833122994,1272,0.636
"hens",11.9870039982078,-22.1444274923217,1684,0.842
"henselae",-10.6208833682353,-9.11699197228848,666,0.333
"Henshaw",28.3354813919614,8.58230668311154,927,0.4635
"Hep",-15.5965213808092,-2.27298135811445,1204,0.602
"HepA",-15.4486357904235,-2.27871497736036,1813,0.9065
"HEPA",1.47844514591962,-19.7067262289216,1991,0.9955
"heparin",-8.55646559277499,-21.326709489508,227,0.1135
"Heparin",-5.92086970534501,-17.2489625389988,1264,0.632
"heparin/saline",-0.422866048570193,-24.4820745293422,459,0.2295
"hepatic",-19.1313687685462,-11.9015595168167,549,0.2745
"hepatitis",-9.3008754133464,-7.01482074155094,1204,0.602
"Hepatitis",-12.8364229524544,14.9928844182049,1204,0.602
"HEPATITIS",-11.5565590196082,28.0846059273699,59,0.0295
"hepatitis-seropositive",5.89745613916832,-13.9509434844565,63,0.0315
"hepatocellular",-22.3638812780872,-10.4498417036811,806,0.403
"Hepatocellular",-22.4501491868234,-10.3268703004423,1784,0.892
"hepatologist",11.8862364255927,-7.9758865641804,585,0.2925
"Hepatology",6.12034487369766,26.1891404287892,633,0.3165
"hepatomegaly",-20.3356336040835,-16.0186984001654,644,0.322
"hepatosplenomegaly",-21.3576975796817,-14.3686920711494,644,0.322
"hepatotoxic",-7.79617775477548,-22.003649809136,1445,0.7225
"hepatotoxicity",-13.1394633333716,-6.42917389993498,373,0.1865
"hepatotoxin",-3.42309639978426,-18.58851125803,1111,0.5555
"hepatotoxins",-2.97138448064652,-18.6759383972996,1296,0.648
"HepB",-15.0341585931836,-2.33992614826147,1813,0.9065
"HepB-BD",-11.4237627517309,0.0876871170723053,1681,0.8405
"HepB3",-15.1784639633367,-1.89480821734869,1813,0.9065
"heptavalent",-15.8746805117147,-3.42169534176661,169,0.0845
"her",-1.03828567072706,-11.4703220553076,269,0.1345
"Her",-1.10455899986473,12.0960640930634,269,0.1345
"herb",8.82108750829649,-21.7060069034892,206,0.103
"herbal",-4.78189769669257,-22.3517054262665,1445,0.7225
"Herbal",-5.6480934524791,-20.2222201641951,1812,0.906
"Herbert",25.129249148762,18.5025656593931,605,0.3025
"herbicide",-1.06306912346728,-17.9888124746432,575,0.2875
"herbicides",-2.2265902114841,-19.7080581288498,1111,0.5555
"herbivorous",8.0075942746965,-21.8110859065483,1172,0.586
"herbs",3.07982829890687,-26.5194351888107,1427,0.7135
"herd",-4.87256859616364,-7.96830418471775,57,0.0285
"herded",4.40486676605176,-14.4904341699068,1369,0.6845
"herders",3.74542209141751,-11.2072860626271,1431,0.7155
"herds",12.2978886926514,-17.7304941319816,1323,0.6615
"here",-6.27226638287046,-4.25086616404744,36,0.018
"hereditary",-14.2899826004488,-7.11886088905398,535,0.2675
"herfsi",-8.93407011539865,-5.50056247421695,1942,0.971
"Heritable",1.82988074805711,12.3005194195154,150,0.075
"heritage",1.026285513416,-3.47773129564104,264,0.132
"Heritage",13.6312131658547,6.98929690604202,824,0.412
"Herman",26.4900108126256,10.258179865712,826,0.413
"hermano",25.8081702501146,-3.68299944383961,730,0.365
"hermsi",14.6590210387287,-17.2472933320785,694,0.347
"hermsii",-9.05144018519924,-11.9239627587763,1999,0.9995
"Hernandez",22.8911354377909,10.9417179551919,1064,0.532
"Herndon",24.1819073083286,13.3504650733481,593,0.2965
"hernia",-21.5865740900026,-11.0404583381819,372,0.186
"herniation",-17.8653699812782,-14.1424167092217,1727,0.8635
"heroin",-6.53974090179944,-22.7205223180421,914,0.457
"Heroin",-6.23827998382265,-23.2868966043624,1795,0.8975
"heroin-related",-11.5275489391358,3.88739441028894,914,0.457
"Heron",29.2193067533666,9.35974560181917,1873,0.9365
"herpes",-10.9001037635303,-8.44067613081397,1999,0.9995
"Herpes",-3.93075025986403,8.21790894132401,1204,0.602
"herpesvirus",-4.08681015477585,20.4886071275084,1204,0.602
"Herpesvirus",-12.8157804866827,15.1716252469248,1204,0.602
"Herrmann",24.4378520171222,13.5883638896728,715,0.3575
"Hersch",27.168594628622,13.9369502722161,1505,0.7525
"herself",-0.986198208961603,-11.5425557300827,269,0.1345
"Hersh",26.9853147419115,8.65672453094946,1280,0.64
"Hershey",16.6969934294768,12.2660902084244,1272,0.636
"Herwaldt",29.7939507654185,13.4651116267778,1842,0.921
"Herzegovina",6.73368236421383,18.8375475852976,240,0.12
"HESIS",6.86023782574666,5.26162535167964,861,0.4305
"hesitant",3.68657272814538,-7.13405226982215,58,0.029
"Hess",16.8725019161042,10.0812191352769,441,0.2205
"Hesser",18.4380023283785,17.2284958605572,1827,0.9135
"HETA",11.8209003564313,23.0044184728175,1009,0.5045
"heterogeneity",-6.7364894015032,3.47499003447528,117,0.0585
"heterogeneous",-5.11398389812544,1.30062102206072,703,0.3515
"heterogenous",-16.8890724222709,-4.42162124734594,537,0.2685
"heterologous",-7.97066287692791,-12.9769721977052,321,0.1605
"heterophile",-7.28344335754037,-14.3041543128932,630,0.315
"heterosexual",-10.8920993834265,-1.70818334706014,1764,0.882
"Heterosexual",-5.16485356035535,9.0824628392181,984,0.492
"heterosexual-contact",-19.6911493633433,11.711697236055,999,0.4995
"heterosexually",-10.8517147991916,-1.80690172688197,1764,0.882
"Heterosexually",-11.2625435386374,12.9257848629442,1316,0.658
"heterosexuals",-10.8848829544223,-1.76815911508177,1764,0.882
"Heterosexuals",-4.96532268548895,3.4543908126061,264,0.132
"HEV",-6.8022581784112,-7.25046201766256,1942,0.971
"HEV68",-10.2447465557851,-8.94222157097898,1999,0.9995
"HEW",5.85725118630025,24.0288826743969,1467,0.7335
"Hewitt",22.2728886353122,13.3296879640309,1032,0.516
"hexane",-1.09841770655428,-20.2512331661955,1581,0.7905
"Heyman",28.7440847255829,8.81231731972005,1689,0.8445
"Heyward",24.485688522172,13.3336573314046,715,0.3575
"HF",26.4687402930431,7.82228276960684,1675,0.8375
"HF-2",19.2571862526037,5.22860590740599,278,0.139
"HFMD",-11.71337769151,-6.48690199189152,1160,0.58
"HFRS",-13.2787965011868,11.3953952193626,686,0.343
"Hg",-24.5176405095788,-8.86703490548816,1900,0.95
"HG",26.6821402172257,11.386739301183,927,0.4635
"Hgb",-23.2198916205958,-5.63823052686237,745,0.3725
"HGE",-11.0510062301731,-6.1166043771141,321,0.1605
"hGH",-9.67758779546522,-19.9843636273622,227,0.1135
"HH",26.9596173371188,11.2648404864958,1836,0.918
"HHANES",-2.60347910661103,14.7071949499657,1115,0.5575
"HHE",6.40573240006293,3.17096595319315,1193,0.5965
"HHS",7.06544119118853,11.6693939107535,720,0.36
"Hi",-16.43541285875,-4.76052326234115,95,0.0475
"HI",-8.10518417077375,-14.0542435301476,190,0.095
"Hib",-16.0337890086734,-3.9323612039042,169,0.0845
"Hib-containing",-15.4222041811391,-3.21346957361449,722,0.361
"Hib-MenCY-TT",-15.3852359906869,-3.52671296529082,722,0.361
"Hib-TT",-15.2363948630611,-3.28672595786719,722,0.361
"Hib3",-15.1898008215729,-1.88969159466521,340,0.17
"hibachi",9.07643567203514,-22.1824829029426,206,0.103
"Hiberix",-15.5753717597388,-3.55865045189584,722,0.361
"hiccups",-21.8323123074964,-16.3696070555819,290,0.145
"Hicks",19.1114176754283,17.0941380471118,1857,0.9285
"Hickson",27.9223845787993,13.4549685115396,1577,0.7885
"HICPAC",9.59878700741747,4.52898604394704,378,0.189
"Hidalgo",12.8765244653476,14.5494066085552,902,0.451
"HIDD",3.04663657206932,5.80866394248102,1452,0.726
"hidden",-4.401589166677,-7.91195033745745,1650,0.825
"Hidden",13.3316136091676,3.39735118261281,1270,0.635
"hide",3.29390420957915,-20.7137593038573,1156,0.578
"hides",7.05907252581657,-19.3101737161728,1062,0.531
"hierarchical",2.69458727108967,0.332909143844009,384,0.192
"hierarchy",2.62431925629192,0.0969415189600388,384,0.192
"Hierholzer",25.1823341861505,12.6831923788832,533,0.2665
"Higgins",23.99612587642,9.24056432138888,826,0.413
"high",-8.88221646328182,1.82481067000308,606,0.303
"High",10.4152663472414,6.48463446410623,1628,0.814
"high-",-3.04573349442705,-0.375750852544122,635,0.3175
"high-burden",3.5133754067535,14.6629188287285,1358,0.679
"high-cholesterol",7.76746083746835,-25.5241214316998,1767,0.8835
"High-Consequence",11.287736474019,10.4444738697655,1640,0.82
"high-density",-22.1541404248776,-6.90456383431144,709,0.3545
"high-dose",-10.3773926627205,-22.294147112663,936,0.468
"High-Dose",-15.7945784036331,-4.83679776386964,722,0.361
"high-efficiency",1.45712846988393,-19.7389141425536,1991,0.9955
"high-fat",7.84005897559488,-25.2908032486845,1767,0.8835
"high-fiber",6.21008707687356,-7.01332704851241,1977,0.9885
"high-flow",3.51404997711253,-18.8754346997138,1068,0.534
"high-frequency",-15.009694563071,-21.2075388989229,1122,0.561
"high-grade",-15.9748403941367,-16.4371939295983,383,0.1915
"high-impact",15.8255934099378,-4.99383197083481,1544,0.772
"high-incidence",3.80558523396411,14.2813500323494,1358,0.679
"high-income",-3.48883230971839,0.261841079766066,1358,0.679
"high-intensity",-2.97395604111126,-18.055780286385,591,0.2955
"high-level",-9.83264021984152,-11.2018626085522,273,0.1365
"High-level",-10.1842498203881,-10.8783977071241,1426,0.713
"high-morbidity",1.62795017354853,0.905581275153013,261,0.1305
"high-normal",-22.038746534296,-7.05825909740606,120,0.06
"high-performance",-3.25033072992711,-14.3062896785952,1274,0.637
"high-pertension",-2.89253839925701,-17.1048591284005,1638,0.819
"high-pressure",0.00490759937265578,-20.0503232674216,1581,0.7905
"high-prevalence",5.1619045693844,12.9920951472192,117,0.0585
"high-priority",6.21824560401773,-3.66898967340811,471,0.2355
"high-profile",13.2508681215562,-1.58980937583036,612,0.306
"high-quality",6.33599603981632,-0.785902814120962,99,0.0495
"High-quality",0.52903733266379,10.0853142990905,514,0.257
"high-resolution",-3.203370468534,-13.1072152530851,1151,0.5755
"high-risk",-8.89913189563791,-2.66054327684934,1567,0.7835
"High-risk",-2.80757683769001,9.31088344716618,1039,0.5195
"High-Risk",0.847137921412449,11.7320714730745,1843,0.9215
"high-school",-1.19175209499639,2.38367677111273,1304,0.652
"high-sensitivity",-18.7251082450351,-3.25551954231878,657,0.3285
"high-speed",2.50361758079096,-16.5592200055538,1068,0.534
"high-titer",-7.45821048355101,-11.9345155869145,57,0.0285
"high-transmission",-0.0580470220007201,0.0781916230436883,261,0.1305
"high-visibility",15.4050037774922,-7.5426249477969,268,0.134
"high-volume",-1.64660927442164,-7.49553695077102,1000,0.5
"higher",-9.39682687376085,3.25792547528513,1363,0.6815
"Higher",-3.52208199957287,9.96960021875252,651,0.3255
"higher-generation",-11.378316011746,6.29525534961638,1139,0.5695
"higher-income",-8.90264272987147,4.06699696388202,1295,0.6475
"higher-level",8.77521041297919,-6.33590192885511,1022,0.511
"higher-order",-11.7227738519503,2.80398753922168,854,0.427
"higher-risk",-1.6298371181441,-6.91683654612629,1312,0.656
"higher-than-average",4.05247547689215,-10.734155702497,996,0.498
"highest",-8.38077852882347,4.83205720299688,56,0.028
"Highest",-16.5540018448075,13.2337904996135,992,0.496
"highest-risk",-3.70961959669463,-4.28637169771123,117,0.0585
"highland",5.02490054189162,16.0918986417231,37,0.0185
"Highlands",6.18845635491401,15.0995600312548,1834,0.917
"highlight",3.71942053537855,-2.27735560167142,33,0.0165
"highlighted",3.66030154059915,-1.82413665064128,33,0.0165
"highlighting",3.68243818537099,-1.9073430215792,33,0.0165
"highlights",3.39259955917045,-1.82724168865177,33,0.0165
"Highlights",1.96955691070929,8.96308098638907,587,0.2935
"highly",-4.5283330089023,-5.87980182782777,606,0.303
"Highly",-15.3457845129909,5.98513936508255,759,0.3795
"highs",-9.00639366816846,2.24629059184102,1012,0.506
"Hightower",29.0073605094514,12.6828513406152,839,0.4195
"highway",4.8661498410716,-13.7675549610779,1284,0.642
"Highway",12.8747425306151,8.29293752657242,1547,0.7735
"highway-rail",4.53564343706782,-13.9164450761707,1284,0.642
"highways",4.8788863095605,-14.1292207136085,1284,0.642
"higiene",30.3990954951841,-5.85880911496591,1753,0.8765
"Higiene",25.1313691938151,0.823893305433203,473,0.2365
"hijos",28.009891829135,-2.36726477761861,682,0.341
"hikers",-0.471765046863148,1.24702075110979,1557,0.7785
"hiking",6.0082823028327,-15.8956738905904,723,0.3615
"hilar",-17.6280030741149,-15.0286961219142,286,0.143
"hill",4.83900500360454,-16.9204023170746,1726,0.863
"Hill",17.1510323479524,11.6952994607063,1254,0.627
"Hilleman",21.0887983410164,4.73517355694382,1823,0.9115
"Hilliard",25.7245943222519,14.5071060172314,1201,0.6005
"Hillis",26.3224871465192,13.6791706292971,1145,0.5725
"Hills",15.6843968664769,13.1234158437471,902,0.451
"Hillsborough",13.0892970656402,14.511667413258,542,0.271
"him",2.58067787605015,-14.086666976084,239,0.1195
"himself",1.01106222335133,-11.9067193394356,1113,0.5565
"hinder",3.92839224776394,-4.87258477108104,1592,0.796
"hindered",3.91882389589443,-4.0384818375338,1019,0.5095
"hinders",4.21559955263587,-4.57686385075306,1592,0.796
"Hinds",17.2071275901541,14.3364046925208,902,0.451
"Hines",21.1982531451337,10.317393536885,14,0.007
"Hing",27.8171739028152,8.63461779691145,739,0.3695
"Hingson",25.9547550021446,11.758301036565,1340,0.67
"Hinman",27.7924162925787,12.320677611086,1577,0.7885
"hinshawii",-5.87320055902016,-6.84145532370165,429,0.2145
"hip",-16.5129535325978,-18.2305998446024,224,0.112
"hippocampus",-15.5120644493252,-16.3161461727253,1417,0.7085
"hips",-17.4436980686559,-18.3569473528906,577,0.2885
"hire",6.97482535746177,-8.27891022867763,1045,0.5225
"hired",9.92703432646759,-5.39697110947263,1557,0.7785
"hiring",8.73329005730435,-5.26741100374383,276,0.138
"Hirsch",26.4805300311382,11.7037304702229,1201,0.6005
"his",-1.11043570971785,-11.4303683252886,269,0.1345
"His",-1.07555126477705,12.1120249049002,1574,0.787
"HIs",-10.7906026505191,8.53086439119074,262,0.131
"HIS",-5.00170244815749,11.8926840154603,20,0.01
"his/her",0.19160647814941,-10.0967958743315,297,0.1485
"Hispanic",-11.0614927530891,6.5122484744343,1300,0.65
"Hispanic-American",-11.0065610258351,4.96719988559775,1295,0.6475
"Hispanic/Latino",-10.6902825467494,6.14464242607014,1300,0.65
"Hispanics",-10.8865794860918,6.72435010910826,1300,0.65
"Hispanics/Latinos",-10.4773458336572,6.06230182343326,1300,0.65
"Hispaniola",6.61315869519422,17.1276102345069,1537,0.7685
"hispanos",26.0303864680015,-5.95610450389908,1816,0.908
"hispidus",14.1468527924947,-19.1045780592567,1563,0.7815
"histamine",-3.4978040148951,-20.2954020106352,876,0.438
"Histamine",-5.77743790086946,-17.4693176550339,337,0.1685
"histidine",-3.47219064045593,-16.5538872485644,1296,0.648
"histologic",-13.1031949048443,-15.3411440364493,118,0.059
"Histologic",-13.2330312862023,-15.3690340111163,1151,0.5755
"histologically",-15.5592317354763,-12.7166631881726,1151,0.5755
"histology",-13.1751140133763,-15.2750376765303,118,0.059
"histolytica",-11.6782488263282,-12.9666039789075,1426,0.713
"histopathologic",-13.1159948582356,-15.3458911149152,118,0.059
"Histopathologic",-13.0744237067698,-15.4531370944679,118,0.059
"histopathology",-10.8108571867939,-14.9352715519548,118,0.059
"Histopathology",-14.4583245693951,-15.1606558361316,806,0.403
"Histoplasma",-9.27882022656338,-13.432875143747,1460,0.73
"histoplasmosis",-11.4978271876048,-6.33228456567088,428,0.214
"Histoplasmosis",-11.8898404155588,-7.21344668332288,666,0.333
"historic",-3.98349338078677,-0.612645035382151,1942,0.971
"historical",-4.40873576512153,12.5737898015127,950,0.475
"Historical",-4.34058787682124,12.5928649473829,950,0.475
"historically",-7.29647044742422,1.25576825972562,56,0.028
"Historically",-2.04904280136588,9.93262829781312,555,0.2775
"histories",-5.87492092923387,-3.03721876826734,747,0.3735
"history",-5.83400881747266,-3.058973108436,1,5e-04
"History",10.5917146893376,5.23231523667435,759,0.3795
"history-taking",-0.627108958253414,-3.40842483483324,1230,0.615
"hit",0.676926300049492,-27.929648302535,581,0.2905
"hitch",3.24950862045714,-15.5271353776664,638,0.319
"Hitchcock",17.5521022855363,12.0790838925095,1272,0.636
"hitching",3.06024194430072,-14.7932282237438,532,0.266
"hitting",3.55845619592116,-14.821107833135,1619,0.8095
"HIV",-9.21743960169067,-7.47461074733103,939,0.4695
"HIV-",7.5374520795898,-4.43830990372415,83,0.0415
"HIV-1",-6.657995201683,-13.1363605062611,1095,0.5475
"HIV-1-",-6.86456737571992,-13.353576470649,1095,0.5475
"HIV-1-antibody",-5.346743352864,-12.9259064295418,1779,0.8895
"HIV-1/2",19.716151188062,-0.930346129918342,835,0.4175
"HIV-1/HIV-2",19.5815105738844,-1.03114850867618,1095,0.5475
"HIV-2",-6.70231018784471,-13.1594225684096,321,0.1605
"HIV-2-specific",-6.58410451484639,-14.0976654678478,1095,0.5475
"HIV-Ab",-6.04003975530154,-13.771674279727,1779,0.8895
"HIV-antibody",7.41292099165843,-5.68181578660233,1779,0.8895
"HIV-antibody-negative",-8.92970305708581,-3.66114469914582,939,0.4695
"HIV-antibody-positive",-8.9692182061953,-3.51733959396402,939,0.4695
"HIV-associated",-7.34416210897391,-0.418818287469352,1326,0.663
"HIV-care",8.54054121598984,-7.28942011223178,1557,0.7785
"HIV-contaminated",-10.1625541928315,-18.5522014241697,804,0.402
"HIV-counseling",8.76599865706309,-7.19620539448263,276,0.138
"HIV-diagnosed",-10.5262471487609,4.96824690221048,924,0.462
"HIV-discordant",-10.0991955564947,-1.81208687311138,1911,0.9555
"HIV-EIA",-4.51564941697292,-13.5987658882249,1095,0.5475
"HIV-exposed",-11.352126643292,0.934904249832395,1681,0.8405
"HIV-exposure",-5.53716565343074,4.03057828142172,562,0.281
"HIV-induced",-5.29300295784614,-4.62821409395648,57,0.0285
"HIV-infected",-9.22433190196167,-3.141366410837,1567,0.7835
"HIV-Infected",12.094195968104,4.6947901586768,1306,0.653
"HIV-infection",3.39568268932755,2.79069651684776,98,0.049
